Date first seen,Proto,Src IP Addr,Dst IP Addr,Dst Pt,In Byte,In Packet,Out Byte,Out Packet,Flags,Duration,pattern_idx
2017-04-05 16:01:45.015651979,UDP,192.168.220.8,192.168.200.255,137.0,224,1,146,1,......,5,1622
2017-04-05 16:01:45.309959416,UDP,192.168.220.8,192.168.200.255,53.0,1449,2,153,2,......,0,1622
2017-04-07 08:57:14.995901510,TCP,192.168.220.15,192.168.100.5,443.0,118,18,9657,7,.AP.S.,1,3132
2017-04-07 08:57:15.002596540,TCP,192.168.220.15,192.168.100.5,443.0,1725784797,622246,887912545,7,.AP.S.,1,3132
2017-04-07 08:57:15.043821567,TCP,192.168.220.15,14645_180,443.0,551,5,1143,5,.AP.S.,0,3132
2017-04-07 08:57:15.060461621,TCP,192.168.200.9,14645_180,443.0,2209,18,11201,989506,.AP.S.,0,3132
2017-04-07 11:38:06.789768204,UDP,192.168.220.15,192.168.100.5,445.0,274,604853,1881,2,......,0,3352
2017-04-07 11:38:06.790152645,UDP,192.168.220.15,192.168.100.5,53.0,115,2,170,1,......,15,3352
2017-04-07 11:38:06.798324619,UDP,192.168.220.15,DNS,53.0,1024795687,1,149,2,......,0,3352
2017-04-07 11:38:07.121205998,UDP,192.168.220.15,DNS,53.0,381,686351,1913,847896,......,1,3352
2017-04-07 11:58:35.624098719,UDP,192.168.100.4,192.168.220.255,137.0,0,0,91,1,......,0,3364
2017-04-07 11:58:35.767061861,UDP,192.168.220.6,192.168.100.4,53.0,0,2,197,2,......,0,3364
2017-04-07 11:58:35.849990525,UDP,192.168.100.4,192.168.220.255,138.0,0,0,7835,2,......,0,3364
2017-04-10 14:21:01.890107393,UDP,192.168.220.11,DNS,53.0,371,1,91,1,......,0,6085
2017-04-10 14:21:01.906910905,UDP,192.168.200.4,192.168.200.4,53.0,6191,2,91,2,......,0,6085
2017-04-10 14:21:01.911891984,UDP,192.168.200.4,DNS,53.0,264,1,86,1,......,0,6085
2017-04-10 14:21:01.989532475,UDP,192.168.220.16,192.168.220.11,53.0,91,1,1131,2,......,0,6085
2017-04-11 12:43:19.580139177,TCP,192.168.200.4,10102_83,443.0,3304,9,74,0,.AP.SF,1,7237
2017-04-11 12:43:19.851268364,TCP,192.168.200.4,10242_81,443.0,3501,23,91,63,.AP.SF,0,7237
2017-04-05 10:44:41.150676801,UDP,192.168.220.12,DNS,53.0,10191,1,2127,1,......,0,574
2017-04-05 10:44:41.151094517,UDP,192.168.220.12,DNS,53.0,180,1,212,2,......,0,574
2017-04-05 10:44:41.225473265,UDP,192.168.220.12,192.168.220.12,53.0,10278,1,115,2,......,103,574
2017-04-05 10:44:41.258601959,UDP,192.168.220.12,DNS,53.0,857,2,8328,1,......,0,574
2017-04-06 10:43:32.657242379,UDP,192.168.220.15,DNS,53.0,358,1,1205741711,1,......,13,2025
2017-04-06 10:43:32.658656895,UDP,192.168.220.15,DNS,53.0,356,2,2409,1,......,4,2025
2017-04-06 10:43:32.899932206,UDP,192.168.220.15,DNS,53.0,126,1,709,1,......,4,2025
2017-04-06 10:43:32.910566888,UDP,192.168.220.15,DNS,53.0,321,2,88,1,......,0,2025
2017-04-06 10:43:32.935560649,UDP,192.168.220.15,DNS,53.0,4713,1,1072031968,1,......,6,2025
2017-04-06 10:43:32.981528760,UDP,192.168.220.15,DNS,53.0,113,857735,156,655893,......,3,2025
2017-04-06 11:38:34.736341569,UDP,192.168.220.13,DNS,53.0,252,2,1428,2,......,0,2150
2017-04-06 11:38:34.741579351,UDP,192.168.220.15,DNS,53.0,377,2,230,1,......,0,2150
2017-04-06 11:38:34.748676241,UDP,192.168.220.13,DNS,53.0,133,1,1419,2,......,0,2150
2017-04-06 11:38:34.749896982,UDP,192.168.200.5,192.168.220.15,53.0,8228,0,1988,1,......,0,2150
2017-04-07 12:23:04.806954648,UDP,192.168.200.8,DNS,53.0,65,2,54,1,......,0,3445
2017-04-07 12:23:04.816044059,UDP,192.168.200.8,DNS,53.0,65,1,71,2,......,5,3445
2017-04-07 13:18:56.079378098,TCP,192.168.200.9,14645_180,443.0,527,4,1101,7,.AP.S.,0,3526
2017-04-07 13:18:56.095827831,TCP,192.168.200.9,14645_180,443.0,529,4,1142,7,.AP.S.,0,3526
2017-04-07 13:18:56.102498161,TCP,192.168.200.9,14645_180,443.0,536,4,1097,7,.AP.S.,0,3526
2017-04-07 13:18:56.124011562,TCP,192.168.200.9,14645_180,443.0,555,4,1129,6,.AP.S.,0,3526
2017-04-07 13:18:56.187998352,TCP,192.168.200.9,14645_180,443.0,556,4,1137,7,.AP.S.,0,3526
2017-04-07 13:18:56.205688734,TCP,192.168.200.9,14645_180,443.0,528,4,1103,6,.AP.S.,0,3526
2017-04-07 13:18:56.216353610,TCP,192.168.200.9,14645_180,443.0,558,5,1126,6,.AP.S.,0,3526
2017-04-07 13:18:56.388111562,TCP,192.168.200.9,14645_180,443.0,551,4,1141,7,.AP.S.,0,3526
2017-04-10 16:50:00.366758241,UDP,192.168.220.15,DNS,53.0,453,2,164,1,......,3,6306
2017-04-10 16:50:00.486347734,UDP,192.168.220.8,192.168.220.15,53.0,409,1,1409,2,......,0,6306
2017-04-10 16:50:00.573636813,UDP,192.168.210.5,DNS,53.0,74,2,160,1,......,0,6306
2017-04-10 16:50:00.618737757,UDP,192.168.210.5,192.168.210.5,53.0,8242,1,7972,1,......,0,6306
2017-04-05 09:01:28.081978115,UDP,192.168.100.4,192.168.220.255,137.0,0,0,91,1,......,0,223
2017-04-05 09:01:28.236935209,UDP,192.168.220.4,192.168.100.4,137.0,0,0,91,1,......,0,223
2017-04-07 13:07:59.958738941,UDP,192.168.220.7,192.168.220.255,138.0,0,0,255,1,......,0,3520
2017-04-07 13:08:01.097189581,UDP,192.168.220.7,192.168.220.255,138.0,0,0,231,2,......,0,3520
2017-04-07 13:08:01.100434585,UDP,192.168.220.16,192.168.220.255,138.0,0,0,229,1,......,0,3520
2017-04-07 14:19:05.492519680,TCP,192.168.220.7,10954_31,443.0,7604,11,2053,7,.AP.SF,0,3839
2017-04-07 14:19:05.577542298,TCP,192.168.220.7,10606_235,443.0,599,9,2014,11,.AP.SF,0,3839
2017-04-07 19:17:38.259531827,UDP,192.168.200.8,16375_60,138.0,0,0,245,1,......,0,4392
2017-04-07 19:17:38.268148542,UDP,192.168.200.8,192.168.100.5,138.0,0,0,237,2,......,0,4392
2017-04-08 12:56:02.068392065,UDP,192.168.220.4,192.168.220.4,53.0,236,0,159,1,......,64,4655
2017-04-08 12:56:02.091036412,UDP,192.168.220.4,DNS,53.0,429,1,91,1,......,0,4655
2017-04-08 12:57:06.044136643,UDP,192.168.220.15,DNS,53.0,106,1,74,2,......,0,4655
2017-04-08 12:57:06.071594933,UDP,192.168.220.15,192.168.220.15,53.0,125,0,0,2,......,63,4655
2017-04-08 18:00:20.260907682,UDP,192.168.220.12,DNS,53.0,89,2,68,2,......,5,4817
2017-04-08 18:00:32.461290510,UDP,192.168.220.12,DNS,53.0,425,1,73,1,......,0,4817
2017-04-10 15:32:19.760994804,UDP,192.168.220.5,DNS,53.0,161,2,162,1,......,6,6234
2017-04-10 15:32:19.783529413,UDP,192.168.220.15,DNS,53.0,275,1,161,2,......,0,6234
2017-04-11 10:44:58.606125016,TCP,192.168.200.9,14645_180,443.0,543,5,1139,6,.AP.S.,0,6992
2017-04-11 10:44:58.612758355,TCP,192.168.200.9,14645_180,443.0,602,5,1304,6,.AP.S.,284444,6992
2017-04-11 10:44:58.614292836,TCP,192.168.200.9,14645_180,443.0,1606338601,580777,724588575,88398,.AP.S.,264341,6992
2017-04-11 10:44:58.676215296,TCP,192.168.200.9,14645_180,443.0,538,4,1107,5,.AP.S.,0,6992
2017-04-11 10:44:59.498892973,TCP,192.168.200.9,14645_180,443.0,545,5,1145,5,.AP.S.,0,6992
2017-04-11 10:44:59.506623305,TCP,192.168.200.9,14645_180,443.0,564,6,1270,6,.AP.S.,0,6992
2017-04-05 16:19:45.357219316,UDP,192.168.220.9,DNS,53.0,488,2,58,2,......,0,1642
2017-04-05 16:19:45.359326806,UDP,192.168.220.9,DNS,53.0,682,2,61,2,......,0,1642
2017-04-05 18:17:32.474598213,UDP,192.168.200.8,DNS,53.0,80,1,69,2,......,0,1790
2017-04-05 18:17:32.474890232,UDP,192.168.200.8,DNS,53.0,66,1,64,1,......,3,1790
2017-04-06 09:59:09.496284082,TCP,192.168.220.9,10184_177,443.0,313,7,2171651408,11,.AP.SF,0,1987
2017-04-06 09:59:09.508416356,TCP,192.168.220.9,11380_202,443.0,188,6,1092,7,.AP.SF,0,1987
2017-04-07 08:57:02.490786259,UDP,192.168.220.11,16376_229,137.0,0,0,92,1,......,0,3133
2017-04-07 08:57:02.499889145,UDP,192.168.220.9,10199_14,137.0,0,0,92,2,......,0,3133
2017-04-07 08:57:03.045322212,UDP,192.168.220.11,DNS,53.0,66,2,60,2,......,48,3133
2017-04-07 08:57:03.052271858,UDP,192.168.220.15,DNS,53.0,0,1,178,1,......,0,3133
2017-04-07 08:57:04.118903204,UDP,192.168.220.9,DNS,53.0,61,1,58,1,......,0,3133
2017-04-07 08:57:04.126041072,UDP,192.168.200.4,DNS,53.0,83,1,196,2,......,0,3133
2017-04-07 12:41:31.046483479,UDP,192.168.200.4,DNS,53.0,456,1,75,2,......,0,3482
2017-04-07 12:41:31.049331389,UDP,192.168.200.4,DNS,53.0,309,2,2686,2,......,5,3482
2017-04-07 12:41:31.073058464,UDP,192.168.200.4,DNS,53.0,123,1,171,1,......,0,3482
2017-04-07 12:41:31.096286832,UDP,192.168.200.4,DNS,53.0,259,1,141,1,......,0,3482
2017-04-07 12:41:31.109901231,UDP,192.168.200.4,DNS,53.0,116,1,62,2,......,6,3482
2017-04-07 12:41:31.115081355,UDP,192.168.200.4,DNS,53.0,1633,1,3021,2,......,0,3482
2017-04-07 12:41:31.127508242,UDP,192.168.200.4,DNS,53.0,161,1,73,1,......,25,3482
2017-04-07 12:41:31.136124931,UDP,192.168.220.15,DNS,53.0,1899,26,1528,21,......,0,3482
2017-04-07 12:41:31.137951722,UDP,192.168.220.15,DNS,53.0,510,2,74,1,......,0,3482
2017-04-07 12:41:31.142507141,UDP,192.168.200.4,DNS,53.0,186,1,74,1,......,0,3482
2017-04-07 12:41:31.145030207,UDP,192.168.200.4,DNS,53.0,119,2,174,1,......,0,3482
2017-04-07 12:41:31.148359373,UDP,192.168.200.4,DNS,53.0,0,1,73,2,......,0,3482
2017-04-07 12:41:31.194065780,UDP,192.168.200.4,DNS,53.0,258,9,2031,19,......,0,3482
2017-04-07 12:41:31.235677380,UDP,192.168.200.4,DNS,53.0,532,2,1113,1,......,0,3482
2017-04-07 12:41:31.246584259,UDP,192.168.200.4,DNS,53.0,5297,1,1427,1,......,0,3482
2017-04-07 12:41:31.253822418,UDP,192.168.200.4,DNS,53.0,5112,2,1149,1,......,0,3482
2017-04-07 12:41:31.254671829,UDP,192.168.200.4,DNS,53.0,115,1,76,2,......,5,3482
2017-04-07 12:41:31.383825411,UDP,192.168.200.4,DNS,53.0,254,2,73,1,......,0,3482
2017-04-07 12:41:31.386953103,UDP,192.168.220.15,DNS,53.0,3043,29,174,23,......,0,3482
2017-04-07 12:41:31.405741104,TCP,192.168.200.4,16378_44,138.0,197,28,528,1,.APRSF,2,3482
2017-04-07 12:41:31.431611728,UDP,192.168.200.4,DNS,53.0,5127,1,77,1,......,0,3482
2017-04-07 12:41:31.436091072,UDP,192.168.200.4,DNS,53.0,1129,1,1641,1,......,5,3482
2017-04-07 13:50:22.074784228,UDP,192.168.220.15,DNS,53.0,364,1,150,1,......,0,3719
2017-04-07 13:50:22.589458927,UDP,192.168.220.15,192.168.220.15,53.0,94,2,150,1,......,22,3719
2017-04-07 13:50:22.650234218,UDP,192.168.200.8,DNS,53.0,370,2,148,1,......,70,3719
2017-04-07 13:50:23.189001735,UDP,192.168.200.4,192.168.200.8,53.0,5392,1,87,1,......,0,3719
2017-04-07 15:53:02.614751407,TCP,192.168.220.15,10637_200,80.0,137,1,269,2,.A..SF,61,4083
2017-04-07 15:53:02.629436911,TCP,192.168.220.15,14262_21,80.0,126,1,270,4,.A..SF,13,4083
2017-04-07 20:50:27.053318970,UDP,192.168.220.15,DNS,53.0,416,1,147,1,......,136,4401
2017-04-07 20:50:27.211775832,UDP,192.168.220.15,192.168.100.5,445.0,531,121535,245,1,......,15,4401
2017-04-07 20:50:32.258745263,UDP,192.168.220.14,192.168.100.5,53.0,93,1293304,73,1201564,......,18,4401
2017-04-07 20:50:34.582173947,UDP,192.168.220.14,DNS,53.0,3657,2,170,1,......,10,4401
2017-04-08 11:18:44.172249554,TCP,192.168.200.9,14645_180,443.0,548,5,1111,7,.AP.S.,0,4620
2017-04-08 11:18:44.183450320,TCP,192.168.200.9,14645_180,443.0,557,5,1144,5,.AP.S.,0,4620
2017-04-08 11:18:46.531469822,TCP,192.168.200.9,14645_180,443.0,527,5,1113,6,.AP.S.,0,4620
2017-04-10 10:50:20.614234371,UDP,192.168.200.5,DNS,53.0,1053,2,146,1,......,0,5734
2017-04-10 10:50:20.666889798,UDP,192.168.200.5,192.168.200.5,53.0,208,2,1369,1,......,0,5734
2017-04-10 10:50:24.024663703,UDP,192.168.200.5,DNS,53.0,240,2,59,2,......,0,5734
2017-04-10 10:50:24.034932424,UDP,192.168.200.5,192.168.200.5,53.0,1735,2,75,1,......,5,5734
2017-04-11 11:38:22.623392871,UDP,192.168.220.14,EXT_SERVER,137.0,0,0,91,1,......,0,7094
2017-04-11 11:38:34.977409551,UDP,192.168.220.10,192.168.220.14,53.0,77,1,172,2,......,0,7094
2017-04-11 11:38:34.992411740,TCP,192.168.200.8,EXT_SERVER,443.0,2083,0,1837,12,.AP.S.,0,7094
2017-04-05 11:07:26.134086415,TCP,192.168.220.15,DNS,443.0,6164,8,0,12,.AP.SF,155,624
2017-04-05 11:07:26.137207830,TCP,192.168.220.15,10497_233,443.0,1148,10,1454,10,.AP.SF,258366,624
2017-04-05 14:40:23.005673215,UDP,192.168.220.9,192.168.200.9,138.0,0,0,248,2,......,0,1244
2017-04-05 14:40:23.011184111,UDP,192.168.200.9,11046_113,138.0,0,0,353,1,......,0,1244
2017-04-05 14:40:23.243638255,UDP,192.168.100.6,192.168.220.255,138.0,0,0,233,2,......,0,1244
2017-04-05 14:40:23.272493035,UDP,192.168.220.9,192.168.100.6,137.0,0,0,92,1,......,0,1244
2017-04-05 14:40:23.883974648,UDP,192.168.220.9,192.168.220.255,137.0,0,0,92,2,......,0,1244
2017-04-05 14:40:23.930038160,UDP,192.168.220.6,192.168.220.255,137.0,0,0,91,2,......,0,1244
2017-04-05 17:05:37.013314837,TCP,192.168.200.9,14645_180,443.0,91,18,1270,62,.AP.S.,1,1733
2017-04-05 17:05:37.025232532,TCP,192.168.200.9,14645_180,443.0,550,5,1099,5,.AP.S.,0,1733
2017-04-07 18:14:17.975318060,UDP,192.168.220.15,DNS,53.0,6394,2,515,2,......,0,4376
2017-04-07 18:14:18.025106544,UDP,192.168.220.15,DNS,53.0,3102,1,171,1,......,437419,4376
2017-04-07 18:14:19.094027886,UDP,192.168.220.15,DNS,53.0,1278344713,1,61,2,......,0,4376
2017-04-07 18:14:31.909095601,UDP,192.168.220.15,DNS,53.0,405,2,57,2,......,7622,4376
2017-04-11 11:00:30.349402682,UDP,192.168.200.5,192.168.200.255,137.0,4161,2,145,2,......,5,7022
2017-04-11 11:00:30.350951487,UDP,192.168.220.5,192.168.200.255,137.0,933,1,145,1,......,0,7022
2017-04-06 17:50:58.768719865,UDP,192.168.220.7,DNS,53.0,102,1,176,1,......,0,2879
2017-04-06 17:50:59.641384063,UDP,192.168.220.8,192.168.220.7,53.0,142,443624,79,1251796,......,481948,2879
2017-04-06 17:51:00.099146429,UDP,192.168.220.4,DNS,53.0,18179,1,5858,2,......,0,2879
2017-04-06 17:51:05.470244377,UDP,192.168.220.4,192.168.220.4,53.0,16191,2,90,2,......,55773,2879
2017-04-10 16:16:05.505995065,TCP,192.168.220.6,10702_91,80.0,129,1,269,2,.A..SF,1,6261
2017-04-10 16:16:05.514926518,TCP,192.168.220.6,10035_234,80.0,195,2,265,2,.A..SF,87,6261
2017-04-05 13:19:41.562418886,TCP,192.168.200.4,192.168.210.2,443.0,1042,19,1114,21,.APRSF,0,942
2017-04-05 13:19:41.585396743,TCP,192.168.200.4,11046_113,443.0,1086,20,0,20,.APRSF,4,942
2017-04-07 07:04:29.884475830,TCP,192.168.200.8,192.168.220.2,443.0,179,1,1757,6,.AP.S.,0,2958
2017-04-07 07:04:30.207300461,UDP,192.168.220.14,192.168.200.255,137.0,0,0,92,1,......,0,2958
2017-04-07 07:04:30.222558164,UDP,192.168.220.6,192.168.220.2,137.0,0,0,91,2,......,0,2958
2017-04-08 12:57:06.953826873,TCP,192.168.220.15,10180_116,443.0,214,7,4977,0,.AP.SF,148669,4659
2017-04-08 12:57:06.963227021,TCP,192.168.220.4,11744_163,443.0,13166,7,149,11,.AP.SF,0,4659
2017-04-10 04:29:57.859213964,UDP,192.168.220.14,10031_250,137.0,0,0,91,1,......,0,5193
2017-04-10 04:29:58.089404337,UDP,192.168.220.14,10031_250,8082.0,0,0,2362,2,......,0,5193
2017-04-10 07:45:12.595127962,TCP,192.168.200.9,14645_180,443.0,534,5,1132,6,.AP.S.,0,5361
2017-04-10 07:45:12.607490469,TCP,192.168.200.9,14645_180,443.0,533,4,1138,7,.AP.S.,0,5361
2017-04-10 07:45:12.609889111,TCP,192.168.200.9,14645_180,443.0,539,4,1109,6,.AP.S.,0,5361
2017-04-10 07:45:13.706073873,TCP,192.168.200.9,14645_180,443.0,527,4,1104,6,.AP.S.,0,5361
2017-04-11 13:19:14.959938347,UDP,192.168.220.4,DNS,53.0,879,2,0,2,......,0,7270
2017-04-11 13:19:14.972973809,UDP,192.168.200.4,DNS,53.0,1056380370,2,1946,2,......,0,7270
2017-04-11 13:19:15.274988637,UDP,192.168.200.4,192.168.220.4,53.0,1422,1,149,1,......,12,7270
2017-04-11 13:19:15.288480819,UDP,192.168.200.4,DNS,53.0,187,2,1450793751,2,......,0,7270
2017-04-06 10:40:50.850948882,UDP,192.168.220.15,DNS,53.0,122,1,3061,1,......,322797,2022
2017-04-06 10:40:50.851005128,UDP,192.168.220.15,DNS,53.0,3335,2,2946,2,......,0,2022
2017-04-06 10:40:50.851938773,UDP,192.168.220.15,DNS,53.0,114,2,1647980729,2,......,510179,2022
2017-04-06 10:40:50.852162600,UDP,192.168.220.12,DNS,53.0,92,2,89,944518,......,0,2022
2017-04-07 07:04:29.685184465,TCP,192.168.200.8,192.168.220.2,443.0,859,4,1832,5,.AP.S.,0,2954
2017-04-07 07:04:29.688288217,TCP,192.168.200.8,10162_65,443.0,765,4,1918,6,.AP.S.,0,2954
2017-04-07 07:04:29.705341631,TCP,192.168.200.8,10006_132,443.0,780,4,1852,6,.AP.S.,0,2954
2017-04-08 07:11:07.867291048,TCP,192.168.200.4,10970_157,80.0,125,1,270,4,.A..SF,0,4546
2017-04-08 07:11:07.870178352,TCP,192.168.200.4,10532_180,80.0,174,9,145,2,.AP.SF,5,4546
2017-04-08 20:10:46.887294788,UDP,192.168.200.4,DNS,53.0,248,1,3609,2,......,0,4827
2017-04-08 20:11:04.510893796,UDP,192.168.200.4,192.168.220.255,137.0,10329,31,152,39,......,0,4827
2017-04-10 17:14:47.317485705,TCP,192.168.200.9,11380_250,80.0,121,2,190,2,.A..SF,0,6352
2017-04-10 17:14:47.394790139,TCP,192.168.200.9,16387_15,80.0,117,2,185,3,.A..SF,0,6352
2017-04-11 05:04:07.049940108,UDP,192.168.220.15,DNS,53.0,1260,1,151,1,......,0,6557
2017-04-11 05:04:20.000144303,UDP,192.168.220.15,DNS,53.0,535,0,1233,20,......,0,6557
2017-04-11 11:19:40.130949671,UDP,192.168.220.4,DNS,53.0,15287,1,2708,1,......,0,7076
2017-04-11 11:19:40.150078923,UDP,192.168.220.4,192.168.220.4,53.0,110,2,289,1,......,5,7076
2017-04-11 11:19:40.172354584,UDP,192.168.220.4,DNS,53.0,358,2,473,1,......,0,7076
2017-04-11 11:19:40.192044318,UDP,192.168.220.4,192.168.220.4,53.0,139,1,490,1,......,5,7076
2017-04-05 13:39:50.909958197,UDP,192.168.220.8,192.168.100.255,137.0,0,0,91,2,......,0,1123
2017-04-05 13:40:06.683711807,UDP,192.168.220.16,10031_250,137.0,0,0,92,1,......,0,1123
2017-04-05 13:40:06.690207766,UDP,192.168.220.8,192.168.100.255,137.0,0,0,92,1,......,0,1123
2017-04-05 13:40:06.700570371,UDP,192.168.220.8,192.168.100.255,137.0,0,0,91,1,......,0,1123
2017-04-05 16:23:38.942682150,UDP,192.168.200.8,DNS,53.0,63,2,63,1,......,0,1680
2017-04-05 16:23:38.951559731,UDP,192.168.200.8,DNS,53.0,91,2,198,2,......,14,1680
2017-04-05 16:23:38.956948561,UDP,192.168.200.8,DNS,53.0,87,1,56,2,......,0,1680
2017-04-05 16:23:38.969561284,UDP,192.168.200.8,DNS,53.0,6319,2,73,2,......,10,1680
2017-04-06 09:22:10.074921656,TCP,192.168.220.15,10331_64,443.0,525,7,1111,11,.AP.SF,88,1972
2017-04-06 09:22:10.076623324,TCP,192.168.220.15,12808_156,443.0,278,5,5335,9,.AP.SF,5,1972
2017-04-06 13:47:10.166836985,TCP,192.168.200.8,12741_123,80.0,92,2,200,4,.A..SF,0,2367
2017-04-06 13:47:10.318198678,TCP,192.168.200.8,10279_223,80.0,91,1,191,3,.A..SF,0,2367
2017-04-11 10:02:41.981652631,UDP,192.168.200.4,DNS,53.0,90,2,75,2,......,0,6942
2017-04-11 10:02:42.018808730,UDP,192.168.220.8,DNS,53.0,91,1,74,1,......,0,6942
2017-04-11 10:02:42.421304471,UDP,192.168.220.4,DNS,53.0,392,2,1559,1,......,4,6942
2017-04-11 10:02:42.421696278,TCP,192.168.220.4,14645_180,443.0,341,6,78,7,.APRS.,0,6942
2017-04-11 10:02:42.427051940,TCP,192.168.200.9,14645_180,443.0,546,4,1094,7,.AP.S.,0,6942
2017-04-05 08:33:46.297212918,UDP,192.168.220.4,192.168.220.10,53.0,233,2,2023,1,......,53,190
2017-04-05 08:33:46.300552428,UDP,192.168.220.10,DNS,53.0,366,1,156,1,......,0,190
2017-04-05 08:33:55.679428336,UDP,192.168.220.4,192.168.200.5,53.0,6328,2,8406,2,......,5,190
2017-04-05 08:33:55.680457935,UDP,192.168.200.5,DNS,53.0,263,2,8987,2,......,0,190
2017-04-05 17:05:37.006861065,UDP,192.168.100.5,DNS,137.0,0,0,91,1,......,0,1732
2017-04-05 17:05:37.019942376,UDP,192.168.220.7,192.168.100.5,53.0,90,2,75,1,......,0,1732
2017-04-05 17:05:44.104792248,TCP,192.168.220.7,EXT_SERVER,443.0,133,1,2527,7,.AP.S.,0,1732
2017-04-05 17:05:45.109594183,TCP,192.168.220.15,EXT_SERVER,443.0,0,6,3233,29,.APRSF,9,1732
2017-04-05 17:05:37.012561237,UDP,192.168.100.5,10162_65,137.0,0,0,92,2,......,0,1734
2017-04-05 17:05:37.043920015,UDP,192.168.220.10,16376_229,137.0,0,0,91,1,......,0,1734
2017-04-05 17:05:37.264240500,UDP,192.168.220.4,192.168.220.10,53.0,3461,1,75,1,......,0,1734
2017-04-06 11:22:08.054439260,UDP,192.168.220.11,192.168.100.5,138.0,0,0,247,2,......,0,2070
2017-04-06 11:22:09.088188109,UDP,192.168.220.11,192.168.220.11,138.0,0,0,230,1,......,0,2070
2017-04-06 11:22:13.330371315,TCP,192.168.200.8,192.168.100.5,443.0,733,4,158,3,.AP.S.,0,2070
2017-04-06 14:55:55.476711645,TCP,192.168.200.4,12741_123,80.0,192,2,268,3,.A..SF,4,2477
2017-04-06 14:55:55.498802372,TCP,192.168.220.15,10028_204,80.0,200,3,265,3,.A..SF,5,2477
2017-04-06 16:55:33.410987542,TCP,192.168.220.15,10637_200,80.0,2109,10,1143,28,.AP.SF,0,2718
2017-04-06 16:55:33.419606726,TCP,192.168.220.15,10026_204,80.0,178,5,2377,17,.AP.SF,0,2718
2017-04-07 10:51:08.278612698,TCP,192.168.220.13,13940_88,443.0,4756,6,75,7,.AP.SF,0,3334
2017-04-07 10:51:08.282377794,TCP,192.168.220.15,10026_204,443.0,301,14,87,8,.AP.SF,22,3334
2017-04-07 16:42:37.582521655,TCP,192.168.200.4,16378_44,443.0,549,7,136,25,.AP.SF,112,4213
2017-04-07 16:42:41.364930570,TCP,192.168.200.4,11656_48,443.0,5300,8,102,28,.AP.SF,0,4213
2017-04-09 15:34:21.799005194,UDP,192.168.220.15,DNS,53.0,260,1,66,1,......,0,5105
2017-04-09 15:34:21.983632140,UDP,192.168.220.15,DNS,53.0,9744,1,1093,2,......,0,5105
2017-04-09 15:34:23.856471538,UDP,192.168.200.4,DNS,53.0,5443,2,1790,1,......,109,5105
2017-04-09 15:34:23.877555632,UDP,192.168.200.4,DNS,53.0,292,2,68,1,......,0,5105
2017-04-09 15:34:32.882250262,UDP,AttributeType.USE_PLACEHOLDER:0,DNS,53.0,139,2,158,2,......,6,5105
2017-04-09 15:34:36.650499705,UDP,AttributeType.USE_PLACEHOLDER:0,DNS,53.0,303,2,140,2,......,0,5105
2017-04-10 07:06:24.835002071,UDP,192.168.220.16,DNS,53.0,397,1,73,1,......,408629,5308
2017-04-10 07:06:25.114267573,UDP,192.168.220.8,192.168.220.16,53.0,290,2,79,1,......,0,5308
2017-04-10 07:41:18.593541765,UDP,192.168.220.15,192.168.220.255,137.0,0,0,91,1,......,0,5350
2017-04-10 07:41:25.588426068,UDP,192.168.220.16,192.168.220.255,138.0,0,0,232,2,......,0,5350
2017-04-10 07:41:27.318682230,UDP,192.168.220.15,192.168.220.255,138.0,0,0,261,2,......,0,5350
2017-04-10 09:52:25.134571233,UDP,192.168.100.4,EXT_SERVER,138.0,0,0,248,1,......,0,5621
2017-04-10 09:52:25.150758837,UDP,192.168.210.3,10162_65,138.0,0,0,232,2,......,0,5621
2017-04-10 10:33:29.257999599,UDP,192.168.220.15,DNS,53.0,301,1,764,1,......,0,5695
2017-04-10 10:33:29.263758517,UDP,192.168.220.15,DNS,53.0,556,1,1093,1,......,0,5695
2017-04-10 10:33:29.264726174,UDP,192.168.220.15,192.168.220.15,53.0,1455,2,150,11,......,57,5695
2017-04-10 10:33:29.375725172,UDP,192.168.200.3,192.168.220.15,53.0,249,2,962,11,......,0,5695
2017-04-10 15:56:53.007506248,UDP,192.168.220.14,DNS,53.0,240,2,0,1,......,0,6249
2017-04-10 15:56:53.009415679,UDP,192.168.220.14,DNS,53.0,1425,28,3142,2,......,82,6249
2017-04-10 15:56:53.048348126,UDP,192.168.220.14,DNS,53.0,1840,2,88,2,......,0,6249
2017-04-10 15:56:54.016558623,UDP,192.168.220.14,DNS,53.0,2101,2,235,2,......,0,6249
2017-04-11 10:25:28.935321317,UDP,192.168.200.5,DNS,53.0,91,1,75,1,......,0,6961
2017-04-11 10:25:28.964777912,UDP,192.168.200.5,DNS,53.0,90,1,75,1,......,2,6961
2017-04-11 12:43:17.171557870,UDP,192.168.220.15,DNS,53.0,276,2,7106,1,......,0,7235
2017-04-11 12:43:17.187863283,UDP,192.168.220.5,DNS,53.0,1281,2,901,1,......,0,7235
2017-04-11 12:43:17.278776998,UDP,192.168.220.5,192.168.220.15,53.0,2331,1,1059,2,......,0,7235
2017-04-11 12:43:17.353463958,UDP,192.168.200.4,DNS,53.0,122,1,4731,2,......,0,7235
2017-04-05 11:47:42.309463120,UDP,192.168.200.4,DNS,53.0,305,1,70,2,......,0,740
2017-04-05 11:47:43.436436229,UDP,192.168.200.4,DNS,53.0,290,1,75,2,......,0,740
